ExhibitionID,ExhibitionTitle,ExhibitionBeginDate,ExhibitionEndDate,ExhibitionURL,ExhibitionRole,ExhibitionRoleinPressRelease,ConstituentType,DisplayName,AlphaSort,FirstName,MiddleName,LastName,Nationality,ArtistBio,Gender,ConstituentURL
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Georges-Pierre Seurat,Seurat Georges-Pierre,Georges-Pierre,,Seurat,French,"French, 1859–1891",Male,moma.org/artists/5358
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Louis Comfort Tiffany,Tiffany Louis Comfort,Louis,Comfort,Tiffany,American,"American, 1848–1933",Male,moma.org/artists/5876
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Jan Toorop,Toorop Jan,Jan,,Toorop,Dutch,"Dutch, 1858–1928",Male,moma.org/artists/5901
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Félix Vallotton,Vallotton Félix,Félix,,Vallotton,French,"French, 1865–1925",Male,moma.org/artists/6064
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Jacques Villon,Villon Jacques,Jacques,,Villon,French,"French, 1875–1963",Male,moma.org/artists/6165
896.0,The Symbolist Aesthetic,1980-12-22,3/10/1981,moma.org/calendar/exhibitions/1702,Artist,Artist,Individual,Édouard Vuillard,Vuillard Édouard,Édouard,,Vuillard,French,"French, 1868–1940",Male,moma.org/artists/6194
3573.0,American Children,1981-01-08,3/29/1981,moma.org/calendar/exhibitions/2273,Curator,Director,Individual,Susan Kismaric,Kismaric Susan,Susan,,Kismaric,,,Female,moma.org/artists/24746
3573.0,American Children,1981-01-08,3/29/1981,moma.org/calendar/exhibitions/2273,Artist,Artist,Individual,Rosalind Fox Solomon,Solomon Rosalind Fox,Rosalind,Fox,Solomon,American,"American, born 1930",Female,moma.org/artists/5517
3572.0,Projects: Video XXXV,1981-01-16,2/18/1981,moma.org/calendar/exhibitions/2272,Artist,Artist,Individual,Claude Beller,Beller Claude,Claude,,Beller,American,"American, born 1945",Male,moma.org/artists/34829
3572.0,Projects: Video XXXV,1981-01-16,2/18/1981,moma.org/calendar/exhibitions/2272,Artist,Artist,Individual,Gary Hill,Hill Gary,Gary,,Hill,American,"American, born 1951",Male,moma.org/artists/7416
3572.0,Projects: Video XXXV,1981-01-16,2/18/1981,moma.org/calendar/exhibitions/2272,Artist,Artist,Individual,Michael Marton,Marton Michael,Michael,,Marton,,,,moma.org/artists/62658
3572.0,Projects: Video XXXV,1981-01-16,2/18/1981,moma.org/calendar/exhibitions/2272,Artist,Artist,Individual,Linda Montano,Montano Linda,Linda,,Montano,American,"American, born 1942",Female,moma.org/artists/32331
3572.0,Projects: Video XXXV,1981-01-16,2/18/1981,moma.org/calendar/exhibitions/2272,Artist,Artist,Individual,Stefan Moore,Moore Stefan,Stefan,,Moore,American,"American, born 1944",Male,moma.org/artists/34912
3572.0,Projects: Video XXXV,1981-01-16,2/18/1981,moma.org/calendar/exhibitions/2272,Artist,Artist,Individual,John Reilly,Reilly John,John,,Reilly,American,"American, born 1939",Male,moma.org/artists/34860
3572.0,Projects: Video XXXV,1981-01-16,2/18/1981,moma.org/calendar/exhibitions/2272,Artist,Artist,Individual,Alan Sondheim,Sondheim Alan,Alan,,Sondheim,,,,moma.org/artists/65068
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Curator,Curator,Institution,"Art Lending Service, The Museum of Modern Art, New York","Art Lending Service, The Museum of Modern Art, New York",,,,,,,moma.org/artists/16963
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Vito Acconci,Acconci Vito,Vito,,Acconci,American,"American, born 1940",Male,moma.org/artists/53
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Emilio Ambasz,Ambasz Emilio,Emilio,,Ambasz,,,Male,moma.org/artists/141
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Richard Artschwager,Artschwager Richard,Richard,,Artschwager,American,"American, 1923–2013",Male,moma.org/artists/19
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,James Casebere,Casebere James,James,,Casebere,American,"American, born 1953",Male,moma.org/artists/6895
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Rosemarie Castoro,Castoro Rosemarie,Rosemarie,,Castoro,American,"American, born 1939",Female,moma.org/artists/1031
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Lucinda Childs,Childs Lucinda,Lucinda,,Childs,American,"American, born 1940",Female,moma.org/artists/6811
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Langdon Clay,Clay Langdon,Langdon,,Clay,,,,moma.org/artists/62652
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Lynne Clibanoff,Clibanoff Lynne,Lynne,,Clibanoff,American,"American, born 1944",Female,moma.org/artists/1149
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Richard Foreman,Foreman Richard,Richard,,Foreman,American,"American, born 1937",Male,moma.org/artists/34897
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Philip Glass,Glass Philip,Philip,,Glass,,,,moma.org/artists/34740
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Michael Graves,Graves Michael,Michael,,Graves,American,"American, born 1934",Male,moma.org/artists/2308
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Richard Haas,Haas Richard,Richard,,Haas,American,"American, born 1936",Male,moma.org/artists/2433
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Will Insley,Insley Will,Will,,Insley,American,"American, 1929–2011",Male,moma.org/artists/2817
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Balthazar Korab,Korab Balthazar,Balthazar,,Korab,Hungarian,"Hungarian, 1926–2013",Male,moma.org/artists/65696
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,William Leavitt,Leavitt William,William,,Leavitt,American,"American, born 1941",Male,moma.org/artists/28690
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Ralph Lerner,Lerner Ralph,Ralph,,Lerner,,,,
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Sol LeWitt,LeWitt Sol,Sol,,LeWitt,American,"American, 1928–2007",Male,moma.org/artists/3528
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Nathaniel Lieberman,Lieberman Nathaniel,Nathaniel,,Lieberman,,,,
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Norman McGrath,McGrath Norman,Norman,,McGrath,,,,
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Richard Meier,Meier Richard,Richard,,Meier,American,"American, born 1934",Male,moma.org/artists/3910
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Joel Meyerowitz,Meyerowitz Joel,Joel,,Meyerowitz,American,"American, born 1938",Male,moma.org/artists/3957
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Duane Michals,Michals Duane,Duane,,Michals,American,"American, born 1932",Male,moma.org/artists/3962
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Mary Miss,Miss Mary,Mary,,Miss,American,"American, born 1944",Female,moma.org/artists/4023
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Douglas Prince,Prince Douglas,Douglas,,Prince,American,"American, born 1943",Male,moma.org/artists/4740
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Lisa Rinzler,Rinzler Lisa,Lisa,,Rinzler,,,,
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Aldo Rossi,Rossi Aldo,Aldo,,Rossi,Italian,"Italian, 1931–1997",Male,moma.org/artists/7661
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Sandy Skoglund,Skoglund Sandy,Sandy,,Skoglund,,,,
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Robert A. M. Stern,Stern Robert A. M.,Robert,A. M.,Stern,American,"American, born 1939",Male,moma.org/artists/7606
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Ezra Stoller,Stoller Ezra,Ezra,,Stoller,American,"American, 1915–2004",Male,moma.org/artists/5674
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,George A. Tice,Tice George A.,George,A.,Tice,American,"American, born 1938",Male,moma.org/artists/5873
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Nathaniel Tileston,Tileston Nathaniel,Nathaniel,,Tileston,,,,
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Judith Turner,Turner Judith,Judith,,Turner,,,,moma.org/artists/62659
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Jerry Uelsmann,Uelsmann Jerry,Jerry,N.,Uelsmann,American,"American, born 1934",Male,moma.org/artists/6001
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Tod Williams,Williams Tod,Tod,,Williams,,,,
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Robert Wilson,Wilson Robert,Robert,,Wilson,American,"American, born 1941",Male,moma.org/artists/6390
3571.0,Inside Spaces,1981-01-22,3/24/1981,moma.org/calendar/exhibitions/3113,Artist,Artist,Individual,Timothy Wood,Wood Timothy,Timothy,,Wood,,,Male,moma.org/artists/22731
2933.0,New Work on Paper 1,1981-02-11,4/21/1981,moma.org/calendar/exhibitions/2019,Curator,Director,Individual,John Elderfield,Elderfield John,John,,Elderfield,British,"British, born 1943",,moma.org/artists/9295
2933.0,New Work on Paper 1,1981-02-11,4/21/1981,moma.org/calendar/exhibitions/2019,Artist,Artist,Individual,Jake Berthot,Berthot Jake,Jake,,Berthot,American,"American, born 1939",Male,moma.org/artists/529
2933.0,New Work on Paper 1,1981-02-11,4/21/1981,moma.org/calendar/exhibitions/2019,Artist,Artist,Individual,Dan Christensen,Christensen Dan,Dan,,Christensen,American,"American, 1942–2007",Male,moma.org/artists/1113
2933.0,New Work on Paper 1,1981-02-11,4/21/1981,moma.org/calendar/exhibitions/2019,Artist,Artist,Individual,Alan Cote,Cote Alan,Alan,,Cote,American,"American, born 1937",Male,moma.org/artists/1266
2933.0,New Work on Paper 1,1981-02-11,4/21/1981,moma.org/calendar/exhibitions/2019,Artist,Artist,Individual,Tom Holland,Holland Tom,Tom,,Holland,American,"American, born 1936",Male,moma.org/artists/2703
2933.0,New Work on Paper 1,1981-02-11,4/21/1981,moma.org/calendar/exhibitions/2019,Artist,Artist,Individual,Yvonne Jacquette,Jacquette Yvonne,Yvonne,,Jacquette,American,"American, born 1934",Female,moma.org/artists/2875
2933.0,New Work on Paper 1,1981-02-11,4/21/1981,moma.org/calendar/exhibitions/2019,Artist,Artist,Individual,Ken Kiff,Kiff Ken,Ken,,Kiff,British,"British, 1935–2001",Male,moma.org/artists/3092
2933.0,New Work on Paper 1,1981-02-11,4/21/1981,moma.org/calendar/exhibitions/2019,Artist,Artist,Individual,Joan Snyder,Snyder Joan,Joan,,Snyder,American,"American, born 1940",Female,moma.org/artists/5501
2933.0,New Work on Paper 1,1981-02-11,4/21/1981,moma.org/calendar/exhibitions/2019,Artist,Artist,Individual,William Tucker,Tucker William,William,,Tucker,American,"American, born Egypt 1935",Male,moma.org/artists/5963
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Curator,Director,Individual,John Elderfield,Elderfield John,John,,Elderfield,British,"British, born 1943",,moma.org/artists/9295
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Robert Arneson,Arneson Robert,Robert,,Arneson,,,,moma.org/artists/1
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Charles Arnoldi,Arnoldi Charles,Charles,,Arnoldi,American,"American, born 1946",Male,moma.org/artists/4
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Alice Aycock,Aycock Alice,Alice,,Aycock,American,"American, born 1946",Female,moma.org/artists/256
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Frances Barth,Barth Frances,Frances,,Barth,American,"American, born 1946",Female,moma.org/artists/354
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,William Baziotes,Baziotes William,William,,Baziotes,American,"American, 1912–1963",Male,moma.org/artists/406
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,James Biederman,Biederman James,James,,Biederman,American,"American, born 1947",Male,moma.org/artists/555
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Peter Blume,Blume Peter,Peter,,Blume,American,"American, 1906–1992",Male,moma.org/artists/617
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Stanley Boxer,Boxer Stanley,Stanley,,Boxer,American,"American, born 1926",Male,moma.org/artists/720
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Claudio Bravo,Bravo Claudio,Claudio,,Bravo,Chilean,"Chilean, 1936–2011",Male,moma.org/artists/753
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Elizabeth Butterworth,Butterworth Elizabeth,Elizabeth,,Butterworth,British,"British, born 1949",Female,moma.org/artists/901
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Carlo Carrŕ,Carrŕ Carlo,Carlo,,Carrŕ,Italian,"Italian, 1881–1966",Male,moma.org/artists/987
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Paul Cézanne,Cézanne Paul,Paul,,Cézanne,French,"French, 1839–1906",Male,moma.org/artists/1053
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Sandro Chia,Chia Sandro,Sandro,,Chia,Italian,"Italian, born 1946",Male,moma.org/artists/1097
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Chuck Close,Close Chuck,Chuck,,Close,,,Male,moma.org/artists/1156
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Joseph Cornell,Cornell Joseph,Joseph,,Cornell,American,"American, 1903–1972",Male,moma.org/artists/1247
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Alan Cote,Cote Alan,Alan,,Cote,American,"American, born 1937",Male,moma.org/artists/1266
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Enzo Cucchi,Cucchi Enzo,Enzo,,Cucchi,Italian,"Italian, born 1949",Male,moma.org/artists/1323
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Peter De Francia,De Francia Peter,Peter,,De Francia,British,"British, 1921–2012",Male,moma.org/artists/1428
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Robert Delaunay,Delaunay Robert,Robert,,Delaunay,French,"French, 1885–1941",Male,moma.org/artists/1479
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Sonia Delaunay-Terk,Delaunay-Terk Sonia,Sonia,,Delaunay-Terk,French,"French, born Russia. 1885–1979",Female,moma.org/artists/1480
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Charles Demuth,Demuth Charles,Charles,,Demuth,American,"American, 1883–1935",Male,moma.org/artists/1490
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Arthur Dove,Dove Arthur,Arthur,G.,Dove,American,"American, 1880–1946",Male,moma.org/artists/1602
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Max Ernst,Ernst Max,Max,,Ernst,French,"French, born Germany. 1891–1976",Male,moma.org/artists/1752
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,William Fett,Fett William,William,,Fett,American,"American, 1918–2006",Male,moma.org/artists/1867
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Albert Gleizes,Gleizes Albert,Albert,,Gleizes,French,"French, 1881–1953",Male,moma.org/artists/2191
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Natalia Goncharova,Goncharova Natalia,Natalia,Sergeevna,Goncharova,Russian,"Russian, 1881–1962",Female,moma.org/artists/2229
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Richard Haas,Haas Richard,Richard,,Haas,American,"American, born 1936",Male,moma.org/artists/2433
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Al Held,Held Al,Al,,Held,American,"American, 1928–2005",Male,moma.org/artists/2583
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Jörg Immendorff,Immendorff Jörg,Jörg,,Immendorff,German,"German, 1945–2007",Male,moma.org/artists/2807
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Yvonne Jacquette,Jacquette Yvonne,Yvonne,,Jacquette,American,"American, born 1934",Female,moma.org/artists/2875
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Jasper Johns,Johns Jasper,Jasper,,Johns,American,"American, born 1930",Male,moma.org/artists/2923
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Alex Katz,Katz Alex,Alex,,Katz,American,"American, born 1927",Male,moma.org/artists/3016
2932.0,Recent Acquisitions: Drawings,1981-03-19,6/2/1981,moma.org/calendar/exhibitions/2018,Artist,Artist,Individual,Paul Klee,Klee Paul,Paul,,Klee,German,"German, born Switzerland. 1879–1940",Male,moma.org/artists/3130
